Status,發起人,電子領標,電子領標日,公告日,截止投標,開標時間,金額,WD,專案結束日,招標方式,決標方式,機關名稱,單位名稱,標案名稱,聯絡人,聯絡電話,電子郵件信箱,標的分類,連結,關鍵字
,EY_Crawler,TBD,,110/07/22,110/07/28 17:00,110/07/29 11:00,,,,公開招標,最低標,長庚大學,長庚大學,生化分析儀 詳規範 共1ST,鄭盈盈,(02)27178587分機,yycheng@fpg.com.tw,財物類449-其他特殊用途之機具及其零件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53529755,分析
,EY_Crawler,TBD,,110/07/22,110/08/20 17:00,110/08/23 10:00,"4,954,195元",,,選擇性招標(個案),最低標,行政院農業委員會農糧署,糧食產業組,110年度政府進口米到貨公證檢驗及樣品米品質分析服務,高庭芳(採購單位)沈聖峰(需求單位),(02)23937231分機111/549,ktf@mail.afa.gov.tw,勞務類8676-技術檢定與分析服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53529486,分析
,EY_Crawler,TBD,,110/07/22,110/07/26 17:00,110/07/27 10:00,"984,000元",,,公開取得報價單或企劃書,參考最有利標精神,財團法人農業科技研究院,總務課,數位轉型相關業界計畫財務評估與會計師輔導,張原志，規格問題 戴博林03-5185136,(03)5185006,cnc01@mail.atri.org.tw,勞務類862-會計、審計及簿記服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53530832,數位
,EY_Crawler,TBD,,110/07/22,110/07/30 09:00,110/07/30 10:00,"596,000元",,,公開取得報價單或企劃書,最低標,衛生福利部朴子醫院,總務室,富士數位化影像處理系統維護保養,陳玉娟,(05)3790600分機205,Geaf03@puzih.mohw.gov.tw,勞務類886-附帶於金屬產品、機械及設備維修之服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53531778,數位
,EY_Crawler,TBD,,110/07/22,110/07/28 17:00,110/07/29 10:30,"7,005,135元",,,公開招標,最低標,台灣電力股份有限公司綜合研究所,台灣電力股份有限公司綜合研究所,分光光譜分析儀 1套,鄭文彥,(02)23601355,u158360@taipower.com.tw,財物類482-做為測量、檢查、航行及其他目的用之儀器和裝置，除光學儀器; 工業程序控制設備; 上述各項之零件及附件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53526264,分析
,EY_Crawler,TBD,,110/07/22,110/08/03 10:00,110/08/03 13:30,"3,913,895元",,,公開招標,最低標,臺北市南港區南港國民小學,總務處,110年度AI(人工智慧)教室暨視聽教室改善工程,朱貴英,(02)27834678分機2302,2302@nkps.tp.edu.tw,工程類5179-其他裝修工程,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53518959,人工智慧
,EY_Crawler,TBD,,110/07/22,110/07/29 11:00,110/07/29 14:00,"250,000元",,,公開取得報價單或企劃書,參考最有利標精神,雲林縣崙背鄉東興國民小學,總務處,東興國民小學5G新科技學習示範學校VR設備採購,王添福,(05)6962164分機11,wot1379@gmail.com,財物類452-計算機及其零件與配件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53530827,5G
,EY_Crawler,TBD,,110/07/22,110/08/02 17:00,110/08/03 14:00,"2,221,830元",,,公開招標,最低標,國立臺中科技大學,國立臺中科技大學,創新教學研究數據分析平台,謝玉吟,(04)22195319,yuyin@nutc.edu.tw,財物類452-計算機及其零件與配件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53529722,數據
,EY_Crawler,TBD,,110/07/22,110/07/28 17:00,110/07/29 10:00,"500,000元",,,公開取得報價單或企劃書,最低標,高雄市立聯合醫院,高雄市立聯合醫院,110年資訊安全管理系統(ISMS)驗證,胡旻傑,(07)5552565分機2487,yakumos@kcg.gov.tw,勞務類866-與管理顧問有關之服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53530853,資訊安全
,EY_Crawler,TBD,,110/07/22,110/07/29 17:00,110/07/29 17:30,"8,300,000元",,,限制性招標(經公開評選或公開徵求),準用最有利標,國立臺灣美術館,典藏管理組,110年典藏庫房AI管理系統應用功能擴增計畫,駱先生,(04)23723552分機207,luke@art.ntmofa.gov.tw,勞務類842-軟體執行服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53523899,AI
,EY_Crawler,TBD,,110/07/22,110/08/12 17:00,110/08/13 10:30,"14,830,000元",,,限制性招標(經公開評選或公開徵求),準用最有利標,基隆市政府,交通處,110年度「基隆交通AIoT戰情室系統建置計畫」技術服務委託案,歐文淵,(02)24223153,K1090601@mail.klcg.gov.tw,勞務類85-研發服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53530449,AI
,EY_Crawler,TBD,,110/07/22,110/08/02 17:00,110/08/03 10:00,"1,282,055元",,,限制性招標(經公開評選或公開徵求),準用最有利標,國立臺中科技大學,國立臺中科技大學,110年度資訊安全管理制度(ISMS)維護及續評驗證委外服務案,李淑芸,(04)22195313,gracelee@nutc.edu.tw,勞務類866-與管理顧問有關之服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53529306,資訊安全
,EY_Crawler,TBD,,110/07/22,110/07/29 09:00,110/07/29 09:30,"357,000元",,,公開取得報價單或企劃書,最低標,台灣電力股份有限公司台中發電廠,台灣電力股份有限公司台中發電廠,溶氧分析儀2具,王雅鈴,(04)26302123分機2632,u185342@taipower.com.tw,財物類482-做為測量、檢查、航行及其他目的用之儀器和裝置，除光學儀器; 工業程序控制設備; 上述各項之零件及附件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53528023,分析
,EY_Crawler,TBD,,110/07/22,110/08/04 17:00,110/08/05 11:00,,,,公開招標,最低標,私立明志科技大學,私立明志科技大學,工業人工智慧實驗環境系統 詳規範 共1ST,鄭盈盈,(02)27178587,yycheng@fpg.com.tw,財物類482-做為測量、檢查、航行及其他目的用之儀器和裝置，除光學儀器; 工業程序控制設備; 上述各項之零件及附件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53529751,人工智慧
,EY_Crawler,TBD,,110/07/22,110/07/28 17:00,110/07/29 11:00,"7,356,500元",,,公開招標,最低標,國立臺中科技大學,國立臺中科技大學,「雲端教室暨私有雲整合建置案」採購案,李淑芸,(04)22195313,gracelee@nutc.edu.tw,財物類452-計算機及其零件與配件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53529696,雲端
,EY_Crawler,TBD,,110/07/22,110/07/28 09:00,110/07/28 10:00,"984,500元",,,公開取得報價單或企劃書,參考最有利標精神,交通部觀光局茂林國家風景區管理處,交通部觀光局茂林國家風景區管理處,110年度自行車旅遊系列活動整合行銷及企劃執行案,柯沛萱,(07)6871234分機247,kph-maolin@tbroc.gov.tw,勞務類866-與管理顧問有關之服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53530113,行銷
,EY_Crawler,TBD,,110/07/21,110/07/27 17:00,110/07/28 10:30,"193,000元",,,公開取得報價單或企劃書,最低標,臺北大眾捷運股份有限公司,供應處,資訊安全管理系統驗證工作,資訊處系統電腦中心 陳嘉慶,(02)25363001分機8477,rachel@metro.taipei,勞務類865-管理顧問服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53527748,資訊安全
,EY_Crawler,TBD,,110/07/21,110/08/02 17:00,110/08/03 10:00,"900,000元",,,限制性招標(經公開評選或公開徵求),準用最有利標,行政院主計總處,行政院主計總處,行政院主計總處「110年資訊安全管理制度驗證服務案」勞務採購案。,王心怡,(02)33567537,hsywang@dgbas.gov.tw,勞務類849-其他電腦服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53528170,資訊安全
,EY_Crawler,TBD,,110/07/21,110/08/03 10:00,110/08/03 15:00,"980,000元",,,公開取得報價單或企劃書,參考最有利標精神,國立成功大學,總務處,資訊安全管理系統建置輔導暨驗證委外服務案壹式,郭玟君,(06)2757575分機50578,z10404001@email.ncku.edu.tw,勞務類92-教育服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53528816,資訊安全
,EY_Crawler,TBD,,110/07/21,110/08/02 17:30,110/08/03 09:30,"2,500,000元",,,限制性招標(經公開評選或公開徵求),準用最有利標,屏東縣政府,交通旅遊處觀光管理科,屏東「聽。旅行」觀光行銷辦理計畫,交通旅遊處觀光管理科 汪小姐,(08)7320415分機5149,a251716@oa.pthg.gov.tw,勞務類871-廣告服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53528640,行銷
,EY_Crawler,TBD,,110/07/21,110/07/26 17:30,110/07/27 09:30,"900,000元",,,公開取得報價單或企劃書,參考最有利標精神,屏東縣政府,客家事務處產業輔導科吳雅慧,地方創生-客庄可可經營行銷計畫,客家事務處產業輔導科吳雅慧,(08)7320415分機3911,a001529@oa.pthg.gov.tw,勞務類911-政府行政服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53528672,行銷
,EY_Crawler,TBD,,110/07/21,110/07/26 16:30,110/07/27 10:30,"6,107,285元",,,限制性招標(經公開評選或公開徵求),準用最有利標,新竹市政府,行政處,新竹市政府110年網路維護暨資安防護強化案,黃心韻,(03)5216121分機339,010123@ems.hccg.gov.tw,勞務類842-軟體執行服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53523088,資安
,EY_Crawler,TBD,,110/07/21,110/08/17 17:00,110/08/18 10:00,"70,000,000元",,,限制性招標(經公開評選或公開徵求),準用最有利標,交通部觀光局,資訊室,觀光景區人車流暨商務數據匯集管理平台建置計畫,陳瑛璟,(02)23491500分機8753,ninomi0409@tbroc.gov.tw,勞務類911-政府行政服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53529096,數據
,EY_Crawler,TBD,,110/07/21,110/07/28 09:00,110/07/28 14:00,"2,049,650元",,,公開招標,最低標,國防部,國防部國防採購室,110年度資安專業課程教育訓練,包小姐,(02)85099473,ndpo@mail.mil.tw,勞務類92-教育服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53528128,資安
,EY_Crawler,TBD,,110/07/21,110/07/28 17:00,110/07/29 15:00,"210,000元",,,公開取得報價單或企劃書,最低標,法務部調查局,資通安全處,「110年駭侵資安分析軟體更新授權」採購案,黃先生,(02)29112241分機2965,m50026@mjib.gov.tw,財物類452-計算機及其零件與配件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53529944,資安
,EY_Crawler,TBD,,110/07/21,110/08/02 17:00,110/08/03 10:00,"780,000元",,,公開取得報價單或企劃書,最低標,臺中市政府警察局,臺中市政府警察局,臺中市政府警察局110年「資訊安全管理制度(ISMS)維護及驗證服務」採購案,張智暐,(04)23276153,im681144@tcpb.gov.tw,勞務類849-其他電腦服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53529314,資訊安全
,EY_Crawler,TBD,,110/07/21,110/07/26 17:30,110/07/27 09:30,"950,000元",,,公開取得報價單或企劃書,參考最有利標精神,屏東縣政府,交通旅遊處觀光管理科,2021屏東旅遊年刊行銷編輯印刷委託案,交通旅遊處觀光管理科 汪小姐,(08)7320415分機5149,a251716@oa.pthg.gov.tw,勞務類871-廣告服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53528591,行銷
,EY_Crawler,TBD,,110/07/21,110/07/27 10:00,110/07/27 14:30,"1,568,000元",,,公開招標,最低標,國立成功大學,總務處,動態機械黏彈分析儀DMA壹組,張哲文,(06)2757575分機50572,z10401043@ncku.edu.tw,財物類482-做為測量、檢查、航行及其他目的用之儀器和裝置，除光學儀器; 工業程序控制設備; 上述各項之零件及附件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53528674,分析
,EY_Crawler,TBD,,110/07/21,110/07/26 17:00,110/07/27 10:30,"400,000元",,,限制性招標(經公開評選或公開徵求),最低標,衛生福利部食品藥物管理署,衛生福利部食品藥物管理署,「110年度分析儀器及分生檢驗試劑及耗材(II)」,李靜雯,(02)27877847,fly12250622@fda.gov.tw,財物類34-基本化學產品,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53530355,分析
,EY_Crawler,TBD,,110/07/21,110/07/26 17:00,110/07/27 10:00,"718,000元",,,公開取得報價單或企劃書,最低標,國立北門高級農工職業學校,國立北門高級農工職業學校,110優質化及前瞻基礎建設之數位建設計畫-購置遠距教學設備,林育平,(06)7260148分機231,pmaipmai231@gmail.com,財物類389-其他製造商品,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53530438,數位
,EY_Crawler,TBD,,110/07/21,110/07/29 10:00,110/07/29 14:00,"6,111,000元",,,公開招標,最低標,台灣電力股份有限公司通霄發電廠,台灣電力股份有限公司通霄發電廠,110年~112年#4~#5GT進氣室初級過濾網1批,許宴甄,(037)752054分機5231,u210601@taipower.com.tw,"財物類431-引擎, 渦輪及其零件",https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53529018,5G
,EY_Crawler,TBD,,110/07/21,110/07/27 09:00,110/07/27 14:30,"1,290,000元",,,公開招標,最低標,國立中山大學,總務處/事務組,流式細胞分析儀1台,陳美粉,(07)5252000分機2363,may417@mail.nsysu.edu.tw,財物類482-做為測量、檢查、航行及其他目的用之儀器和裝置，除光學儀器; 工業程序控制設備; 上述各項之零件及附件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53528704,分析
,EY_Crawler,TBD,,110/07/21,110/08/02 17:00,110/08/03 10:00,,,,公開取得報價單或企劃書,最低標,龍華科技大學,龍華科技大學,A110000077空污防治物聯網作業平台設備,李維珊,(02)82093211分機3602,q202099@gm.lhu.edu.tw,財物類482-做為測量、檢查、航行及其他目的用之儀器和裝置，除光學儀器; 工業程序控制設備; 上述各項之零件及附件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53530061,物聯網
,EY_Crawler,TBD,,110/07/21,110/07/28 17:00,110/07/29 14:00,,,,限制性招標(經公開評選或公開徵求),最低標,台灣中油股份有限公司,採購處南部採購中心採購三組,全廠色層分析儀及取樣系統專用配件(廠牌:Swagelok) 一批,盧鈺雅,(07)5824141分機2773,708593@cpc.com.tw,財物類482-做為測量、檢查、航行及其他目的用之儀器和裝置，除光學儀器; 工業程序控制設備; 上述各項之零件及附件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53528790,分析
,EY_Crawler,TBD,,110/07/21,110/07/29 17:00,110/07/30 09:00,"19,890,000元",,,公開招標,最低標,台灣中油股份有限公司,採購處南部採購中心採購二組,大林煉油廠汽油減苯計畫環境影響評估暨健康風險評估工作,李東燁,(07)5824141分機2635,632961@cpc.com.tw,勞務類93-健康及社會服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53528208,風險
,EY_Crawler,TBD,,110/07/21,110/07/26 17:00,110/07/27 10:15,"5,077,827元",,,公開招標,最低標,台灣中油股份有限公司,採購處南部採購中心採購三組,前鎮所高風險管線及設備非破壞檢查工作,郭俐欣,(07)5824141分機2801,208701@cpc.com.tw,勞務類885-附帶於金屬產品、機械及設備製造業之服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53528339,風險
,EY_Crawler,TBD,,110/07/21,110/08/10 16:00,110/08/11 14:00,"1,260,000元",,,公開招標,最低標,台灣電力股份有限公司大林發電廠,台灣電力股份有限公司大林發電廠,線上氨氮分析儀乙台(含安裝),採購:黃沛云；規範:賴玫君(分機13841),(07)8711151分機3012,u459685@taipower.com.tw,財物類469-其他電力設備及零件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53528383,分析
,EY_Crawler,TBD,,110/07/21,110/07/27 09:00,110/07/27 10:00,"1,785,000元",,,公開招標,最低標,台灣自來水股份有限公司第五區管理處,發包中心,公園淨水場錳分析監測儀器1組,楊紹楓,(05)2252670分機792,y63863@mail.water.gov.tw,財物類482-做為測量、檢查、航行及其他目的用之儀器和裝置，除光學儀器; 工業程序控制設備; 上述各項之零件及附件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53528340,分析
,EY_Crawler,TBD,,110/07/21,110/07/28 17:00,110/07/29 10:00,"1,090,000元",,,公開招標,最低標,嘉藥學校財團法人嘉南藥理大學,總務處事務組,防曬係數測定分析儀,李燕惠,(06)2664911分機1304,yen1130@mail.cnu.edu.tw,財物類482-做為測量、檢查、航行及其他目的用之儀器和裝置，除光學儀器; 工業程序控制設備; 上述各項之零件及附件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53528331,分析
,EY_Crawler,TBD,,110/07/21,110/08/03 17:00,110/08/04 13:40,"4,800,000元",,,公開招標,最低標,高雄市立民生醫院,高雄市立民生醫院,彩色血管內超音波及血流分析系統,林湘嵐,(07)7511131分機2213,y1051223@kcg.gov.tw,財物類482-做為測量、檢查、航行及其他目的用之儀器和裝置，除光學儀器; 工業程序控制設備; 上述各項之零件及附件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53528022,分析
,EY_Crawler,TBD,,110/07/21,110/07/27 17:00,110/07/28 15:00,"660,000元",,,公開取得報價單或企劃書,最低標,國立清華大學,國立清華大學,雙計數器及計時器、定時單頻道分析儀、多頻道分析儀,魏小姐,(03)5715131分機31326,mfwei@mx.nthu.edu.tw,財物類482-做為測量、檢查、航行及其他目的用之儀器和裝置，除光學儀器; 工業程序控制設備; 上述各項之零件及附件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53525095,分析
,EY_Crawler,TBD,,110/07/21,110/07/28 17:00,110/07/29 14:30,"230,000元",,,公開取得報價單或企劃書,最低標,法務部調查局,資通安全處,「110年電腦鑑識分析軟體更新授權」採購案,黃先生,(02)29112241分機2965,m50026@mjib.gov.tw,財物類452-計算機及其零件與配件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53529907,分析
,EY_Crawler,TBD,,110/07/21,110/08/03 09:00,110/08/03 10:00,"3,000,000元",,,限制性招標(經公開評選或公開徵求),準用最有利標,臺南市政府經濟發展局,臺南市政府經濟發展局產業發展科,110年度沙崙智慧綠能科學城總顧問委託服務案,黃志偉,(06)6376953,daizengar58@mail.tainan.gov.tw,勞務類911-政府行政服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53527972,顧問
,EY_Crawler,TBD,,110/07/21,110/07/29 09:00,110/07/29 11:00,"2,377,000元",,,公開招標,最低標,致理學校財團法人致理科技大學,總務處事務組,致理科技大學創新數位教學中心直播錄音視訊會議環境建置採購案,林妤芳,(02)22572320,d202@mail.chihlee.edu.tw,財物類449-其他特殊用途之機具及其零件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53526716,數位
,EY_Crawler,TBD,,110/07/21,110/07/27 17:00,110/07/28 09:30,"4,900,000元",,,公開招標,最低標,臺東縣政府,臺東縣政府,康樂國小--110~111年度數位學習推動計畫設備採購案,康樂國小，承辦人：張維斌先生,(089)226131分機15,e7009@taitung.gov.tw,財物類449-其他特殊用途之機具及其零件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53528891,數位
,EY_Crawler,TBD,,110/07/21,110/07/27 09:00,110/07/27 09:45,"5,000,000元",,,公開招標,最低標,國立嘉義大學,總務處/事務組,雷射噴霧粒徑分析系統,朱淑惠,(05)2717111,dan05119@mail.ncyu.edu.tw,財物類482-做為測量、檢查、航行及其他目的用之儀器和裝置，除光學儀器; 工業程序控制設備; 上述各項之零件及附件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53529128,分析
,EY_Crawler,TBD,,110/07/21,110/07/27 17:00,110/07/28 10:00,,,,公開招標,最低標,台灣中油股份有限公司,採購處南部採購中心採購三組,馬達線上預知診斷分析儀 一批,盧鈺雅,(07)5824141分機2773,708593@cpc.com.tw,財物類462-電力傳輸、控制設備及其零件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53528900,分析
,EY_Crawler,TBD,,110/07/21,110/07/27 17:00,110/07/28 14:00,,,,公開招標,最低標,台灣中油股份有限公司,採購處南部採購中心採購三組,110年檢驗分析用藥品長約 一批,吳國綜,(07)5824141分機2784,708551@cpc.com.tw,財物類34-基本化學產品,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53528807,分析
,EY_Crawler,TBD,,110/07/21,110/07/27 17:00,110/07/28 10:00,"2,262,330元",,,公開招標,最低標,台灣中油股份有限公司天然氣事業部北區營業處,台灣中油股份有限公司天然氣事業部北區營業處,A8601第三期計畫變更內容對照表及差異分析報告送審工作(頭湖開關站),鍾惠如,(037)260780分機108,207918@CPC.COM.TW,勞務類8675-與科技工程有關之顧問服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53528656,分析
,EY_Crawler,TBD,,110/07/21,110/07/27 14:00,110/07/27 14:30,"675,000元",,,公開取得報價單或企劃書,參考最有利標精神,花蓮縣秀林鄉崇德國民小學,總務處,花蓮縣秀林鄉崇德國民小學數位科技與自主學習採購案,柳雪雯,(03)8621220分機202,sharonliu5918@gmail.com,財物類452-計算機及其零件與配件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53526685,數位
,EY_Crawler,TBD,,110/07/21,110/07/29 17:00,110/07/30 10:30,"4,200,000元",,,限制性招標(經公開評選或公開徵求),準用最有利標,教育部,資訊及科技教育司,「110年數位學伴入口網維運服務計畫」採購案,曾巧漁,(02)77129081,chiaoyu@mail.moe.gov.tw,勞務類92-教育服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53518494,數位
,EY_Crawler,TBD,,110/07/21,110/07/26 17:00,110/07/27 09:00,"38,158,000元",,,公開招標,最有利標,屏東縣長治鄉長興國民小學,總務處,屏東縣110-111年數位學習推動計畫設備採購案,黃建璋,(08)7368567分機14,vic72143@yahoo.com.tw,財物類452-計算機及其零件與配件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53527944,數位
,EY_Crawler,TBD,,110/07/21,110/07/27 10:00,110/07/27 14:30,"474,000元",,,公開取得報價單或企劃書,最低標,國立成功大學,總務處,安全錄影系統及數位講桌壹批,張哲文,(06)2757575分機50572,z10401043@ncku.edu.tw,"財物類483-光學儀器, 攝影設備及其零件與附件",https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53528126,數位
,EY_Crawler,TBD,,110/07/21,110/08/02 17:00,110/08/03 10:00,"1,550,000元",,,限制性招標(經公開評選或公開徵求),準用最有利標,財團法人農業科技研究院,財團法人農業科技研究院,農業科技決策暨雲世代農業數位轉型相關資訊平台維運建置,陳小姐(規格 戴小姐03-5185136),(03)5185009,1042034@mail.atri.org.tw,勞務類881-附帶於農、牧、林之服務,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53528695,數位
,EY_Crawler,TBD,,110/07/21,110/07/27 17:00,110/07/28 10:00,"2,340,000元",,,公開招標,最低標,衛生福利部新營醫院,衛生福利部新營醫院總務室,乳房攝影X光機升級數位化,林涵妤,(06)6351131分機2211,90210@syh.mohw.gov.tw,"財物類481-醫療, 外科及矯形設備",https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53528735,數位
,EY_Crawler,TBD,,110/07/20,110/08/03 17:00,110/08/04 10:00,"735,000元",,,公開取得報價單或企劃書,最低標,台灣電力股份有限公司台南區營業處,台灣電力股份有限公司台南區營業處,有線暨無線全網段網路分析儀一組,吳瑞益,(06)2160121分機2716,u118620@taipower.com.tw,"財物類47-收音機、電視, 通訊器材及儀器",https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53527092,分析
,EY_Crawler,TBD,,110/07/20,110/07/26 17:00,110/07/27 10:30,"15,907,500元",,,公開招標,最低標,台灣電力股份有限公司綜合研究所,台灣電力股份有限公司綜合研究所,材料分析試驗設備1套,鄭文彥,(02)23601355,u158360@taipower.com.tw,財物類482-做為測量、檢查、航行及其他目的用之儀器和裝置，除光學儀器; 工業程序控制設備; 上述各項之零件及附件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53524258,分析
,EY_Crawler,TBD,,110/07/20,110/07/27 10:00,110/07/28 10:00,"380,000元",,,公開取得報價單或企劃書,最低標,南臺學校財團法人南臺科技大學,電機工程系,機器人離線編程規劃分析軟體,總務處事務組陳先生,(06)2533131分機2301,andychen@stust.edu.tw,財物類452-計算機及其零件與配件,https://web.pcc.gov.tw/tps/tpam/main/tps/tpam/tpam_tender_detail.do?searchMode=common&scope=F&primaryKey=53528373,分析
